molregno,canonical_smiles,assay_id_count,standard_value_mean,standard_value_std,pchembl_value_mean,pchembl_value_std,OPENADMET_SMILES,OPENADMET_INCHIKEY
978131,CCC[C@H]1C[C@H](C(=O)N[C@H]([C@@H]2O[C@H](SC)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](C)O)N(C)C1,1,1584.9,,5.8,,CCC[C@H]1C[C@H](C(=O)N[C@H]([C@@H]2O[C@H](SC)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](C)O)N(C)C1,OJMMVQQUTAEWLP-UCMMYMLASA-N
2559689,COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1ncc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,1,5000.0,,5.3,,COC1=CC=C(C2=CC=C(C(=O)O)C=C2C)C=C1C1=NC=C(C(F)(F)F)C=C1[C@@H]1CC[C@H]2[C@@H](C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)OC(=O)N12,JYKAGLAXZNIOKP-FEVNIDIWSA-N
2544320,CNc1nc(NC2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)nc(N2CCN(C)CC2)n1,1,32000.0,,4.5,,CNC1=NC(NC2CCC(C(=O)NCC3=CC=CC=C3C(F)(F)F)CC2)=NC(N2CCN(C)CC2)=N1,CWGGAJOYHPQCLI-UHFFFAOYSA-N
2560747,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccc(F)cc43)C[C@@H]21,1,4200.0,,5.38,,CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=CC=C(F)C=C43)C[C@@H]21,QJWFVIVYQTUNSR-DNCGZWEUSA-N
2562342,COc1ncc2cc1NS(=O)(=O)c1cc(c(F)cc1F)C(=O)NCc1cncc(c1)-c1ccnc3ccc-2cc13,1,8300.0,,5.08,,COC1=NC=C2C=C1NS(=O)(=O)C1=CC(=C(F)C=C1F)C(=O)NCC1=CC(=CN=C1)C1=CC=NC3=CC=C2C=C13,GXDHTIMAUFICAI-UHFFFAOYSA-N
2564206,CC1(C)CN(c2cc(C(F)(F)F)cc3cncn23)CC[C@@]12NC(=O)NC2=O,1,23000.0,,4.64,,CC1(C)CN(C2=CC(C(F)(F)F)=CC3=CN=CN23)CC[C@@]12NC(=O)NC2=O,UBMTZODMRPHSBC-INIZCTEOSA-N
2564354,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(C#N)ccc43)C[C@@H]21,1,4600.0,,5.34,,CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=CC(C#N)=CC=C43)C[C@@H]21,VGTIZFQOKBYTEW-GZUVAENFSA-N
2564691,CC(C)N1Cc2cc(C(F)(F)F)ncc2C2=CN=C(NCc3c(F)ccc4c3CCO4)N3C=NC(C1=O)C23,1,8800.0,,5.06,,CC(C)N1CC2=CC(C(F)(F)F)=NC=C2C2=CN=C(NCC3=C(F)C=CC4=C3CCO4)N3C=NC(C1=O)C23,BNVSAXDUUSCZQU-UHFFFAOYSA-N
2565063,COc1cc(F)c(-c2ccc(C(=O)O)cc2C)cc1-c1ccc(F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,1,6000.0,,5.22,,COC1=CC(F)=C(C2=CC=C(C(=O)O)C=C2C)C=C1C1=CC=C(F)C=C1[C@@H]1CC[C@H]2[C@@H](C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)OC(=O)N12,HJEBGPNPTGXZIA-GSBZAIBZSA-N
2565097,C[C@H]1C[C@H](C(=O)O)CC[C@H]1NN1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,1,20000.0,,4.7,,C[C@H]1C[C@H](C(=O)O)CC[C@H]1NN1CC[C@@]2(S(=O)(=O)C3=CC=C(F)C=C3)C3=CC=C(C(F)(C(F)(F)F)C(F)(F)F)C=C3CC[C@@H]12,MUHYHLFUAPFACM-FIHPKFJVSA-N
